id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1259321,8,157,1216,341.5,391.91,1,0,54
1442366,8,157,2126,553.93,553.93,0,0,28
1297346,8,157,2826,251.23,252.23,0,0,445
1114200,8,157,1754,244.44,245.44,0,0,418
1242670,8,157,1971,261.93,260.93,0,0,95
1430008,8,157,1902,486.03,486.03,0,0,27
1203959,8,157,1247,486.03,485.03,0,0,14
1100208,8,157,1770,484.03,484.03,0,0,26
1498585,8,157,1558,484.03,485.03,0,0,217
1176163,8,157,2581,485.03,485.03,0,0,109
1011975,8,157,1962,485.03,485.03,0,0,108
1290363,8,157,1445,668.33,668.33,0,0,42
1423768,8,157,2444,660.63,658.63,0,0,67
1245662,8,157,2867,660.63,660.63,0,0,26
1217071,8,157,2760,231.83,233.83,0,0,81
1306160,8,157,1525,281.33,282.33,0,0,68
1146257,8,157,2492,447.23,446.23,0,0,26
1182750,8,157,1543,436.5,505.43,0,1,13
1143948,8,157,2304,438.5,436.5,0,0,40
1333894,8,106,1885,93.12,106.7,1,1,1121
1025502,8,106,1993,98.03,109.67,1,1,1593
1332467,8,106,2539,97.03,111.55,1,0,431
1282747,8,106,2631,261.93,261.93,0,0,27
1461212,8,106,1248,256.08,257.08,0,0,68
1084241,8,106,1778,157.17,179.45,0,0,42
1433160,8,106,1062,160.08,159.08,0,0,406
1346151,8,106,2707,218.25,220.25,0,0,203
1337060,8,106,1207,318.19,388.03,0,1,474
1269712,8,106,1230,318.19,380.24,0,1,351
1478852,8,106,2322,320.13,385.15,0,1,472
1448621,8,106,2290,161.02,309.43,0,1,1782
1349570,8,106,1727,402.55,403.55,0,0,163
1138146,8,106,1109,230.92,306.58,0,0,379
1044089,8,106,2577,242.53,242.53,0,0,55
1038877,8,106,2640,243.53,242.53,0,0,190
1455786,8,106,1878,243.53,242.53,0,0,176
1091978,8,106,2306,244.5,340.53,1,0,123
1270109,8,106,1216,327.86,416.13,1,0,82
1407894,8,106,2126,551.93,551.93,0,0,28
1181988,8,106,2826,281.36,281.36,0,0,431
1119613,8,106,1754,273.57,272.57,0,0,472
1406352,8,106,1971,291.06,291.06,0,0,81
1152955,8,106,1247,485.03,485.03,0,0,42
1400437,8,106,1770,484.03,485.03,0,0,40
1184522,8,106,1558,600.43,601.43,0,0,27
1326161,8,106,2581,604.37,604.37,0,0,80
1010973,8,106,1962,614.07,614.07,0,0,109
1329751,8,106,1445,658.63,660.63,0,0,80
1165759,8,106,2444,660.63,660.63,0,0,27
1183805,8,106,2867,658.63,658.63,0,0,55
1498567,8,106,2760,232.83,232.83,0,0,162
1108614,8,106,2492,445.23,447.23,0,0,15
1144729,8,106,2304,438.5,505.43,0,0,13
1363826,8,64,1885,91.18,119.34,1,0,594
1361034,8,64,1993,94.12,117.4,1,1,783
1342836,8,64,2539,95.12,116.46,1,1,674
1316844,8,64,1248,243.47,244.47,0,0,41
1379497,8,64,1778,159.14,158.14,0,0,96
1227032,8,64,1062,155.23,155.23,0,0,621
1029699,8,64,2707,218.25,218.25,0,0,256
1495724,8,64,1207,306.55,306.55,0,0,188
1250148,8,64,2322,319.19,317.19,0,0,80
1273365,8,64,2290,166.9,311.43,0,1,1486
1008915,8,64,1727,426.83,427.83,0,0,188
1199858,8,64,1109,230.89,311.43,0,0,447
1264578,8,64,2577,242.53,243.53,0,0,54
1193042,8,64,2640,242.53,242.53,0,0,150
1133339,8,64,1878,242.53,242.53,0,0,231
1030053,8,64,2306,243.5,242.5,1,0,67
1396087,8,64,1216,339.5,418.13,1,0,27
1159111,8,64,2826,328.86,329.86,0,0,244
1133170,8,64,1754,266.81,265.81,0,0,297
1129545,8,64,1971,290.03,290.03,0,0,94
1038344,8,64,1770,486.03,486.03,0,0,28
1188214,8,64,1558,612.07,614.07,0,0,27
1240798,8,64,2581,621.83,620.83,0,0,53
1456581,8,64,1962,621.83,619.83,0,0,42
1215107,8,64,1445,575.21,660.63,0,1,42
1175839,8,64,2444,659.63,658.63,0,0,42
1116759,8,64,2867,660.63,660.63,0,0,13
1033266,8,64,2760,232.83,232.83,0,0,107
1207200,8,64,1525,281.33,280.33,0,0,69
1060145,8,64,2704,281.33,280.33,0,0,176
1274755,8,64,1543,438.5,505.43,0,1,27
1020706,8,129,1885,96.06,122.28,1,0,1607
1060916,8,129,1993,94.12,120.31,1,1,1539
1488166,8,129,2539,94.15,120.28,1,0,447
1096100,8,129,2631,260.93,262.93,0,1,15
1043648,8,129,1248,262.93,234.74,0,1,27
1402772,8,129,1778,153.26,154.26,0,0,175
1149613,8,129,1062,161.08,161.08,0,0,324
1481942,8,129,2707,224.1,224.1,0,0,323
1462437,8,129,1207,308.49,307.49,0,0,134
1030212,8,129,1230,317.19,318.19,0,0,41
1292786,8,129,2322,321.07,322.07,0,0,94
1286331,8,129,2290,155.2,309.43,0,1,1215
1361865,8,129,1727,426.83,427.83,0,0,311
1311239,8,129,1109,232.83,310.43,0,0,215
1466885,8,129,2577,243.53,241.53,0,0,94
1119837,8,129,2640,241.53,242.53,0,0,230
1329483,8,129,1878,242.53,242.53,0,0,258
1378146,8,129,2306,227.04,244.5,1,0,122
1017727,8,129,1216,339.5,416.13,1,0,54
1045156,8,129,2126,486.03,485.03,0,0,54
1095475,8,129,2826,328.86,329.86,0,0,339
1278743,8,129,1754,278.45,278.45,0,0,296
1190330,8,129,1971,292.03,290.03,0,0,95
1037697,8,129,1902,484.03,485.03,0,0,13
1192313,8,129,1247,485.03,486.03,0,0,69
1306886,8,129,1558,604.31,606.31,0,0,54
1194464,8,129,2581,614.07,612.07,0,0,41
1348453,8,129,1962,608.22,609.22,0,0,53
1266050,8,129,1445,660.63,658.63,0,0,55
1159865,8,129,2444,658.63,659.63,0,0,53
1268756,8,129,2867,659.63,659.63,0,0,13
1310358,8,129,2760,233.83,231.83,0,0,94
1054394,8,129,1525,282.33,281.33,0,0,96
1199909,8,129,2704,280.33,281.33,0,0,27
1392185,8,129,2492,445.23,446.23,0,0,68
1459187,8,129,2304,436.5,503.43,0,1,96
1192717,8,14,1885,147.5,143.56,0,1,717
1288298,8,14,1993,141.62,153.29,0,1,527
1397970,8,14,2539,146.53,155.26,0,1,284
1108216,8,14,2631,248.38,247.38,0,0,68
1479873,8,14,1248,251.23,253.23,0,0,15
1401636,8,14,1778,160.05,160.05,0,0,41
1419074,8,14,1062,158.11,181.39,0,0,149
1089585,8,14,2707,226.01,226.01,0,0,446
1167705,8,14,1207,387.06,387.06,0,0,285
1233632,8,14,1230,384.12,386.12,0,0,95
1271867,8,14,2322,382.18,383.18,0,0,135
1107494,8,14,2290,158.11,309.43,0,1,676
1082829,8,14,1727,446.23,445.23,0,0,283
1452857,8,14,1109,192.06,304.58,0,0,391
1241107,8,14,2577,243.53,282.33,0,0,161
1342344,8,14,2640,241.53,282.33,0,1,68
1281688,8,14,1878,241.53,282.33,0,1,42
1302396,8,14,2306,242.5,339.53,1,0,15
1111015,8,14,1216,339.5,454.93,0,0,28
1463640,8,14,2126,532.53,534.53,0,0,28
1041397,8,14,2826,298.76,300.76,0,0,285
1470406,8,14,1754,292.03,290.03,0,0,67
1484095,8,14,1971,311.4,311.4,0,0,15
1410513,8,14,1198,161.05,191.09,0,0,324
1242672,8,14,1311,172.69,212.43,0,0,175
1483169,8,14,1803,174.63,175.63,0,0,297
1243888,8,14,1438,244.5,242.5,0,0,13
1169780,8,14,1847,243.5,244.5,0,0,15
1493349,8,14,1558,612.13,611.13,0,0,28
1274508,8,14,2581,611.13,611.13,0,0,14
1001167,8,14,1962,612.13,612.13,0,0,41
1166929,8,14,1525,292.03,291.03,0,0,40
1260636,8,14,2704,292.03,291.03,0,0,67
1382681,8,14,2492,388.03,389.03,0,0,28
1399230,8,14,2304,437.5,437.5,0,0,67
1000193,8,17,1885,144.53,144.53,0,0,540
1329886,8,17,1993,145.53,144.53,0,0,499
1110629,8,17,2539,146.5,146.5,0,0,312
1439211,8,17,2139,391.88,436.53,0,0,26
1471180,8,17,2631,253.23,251.23,0,0,15
1472165,8,17,1248,251.23,239.62,0,1,26
1412810,8,17,1778,161.02,183.36,0,0,54
1350566,8,17,1062,162.02,183.33,0,0,405
1209459,8,17,2707,230.89,229.89,0,0,406
1088260,8,17,1207,389.0,388.0,0,0,134
1060304,8,17,1230,382.18,384.18,0,0,82
1450461,8,17,2290,161.05,311.43,0,1,674
1318470,8,17,1727,309.49,447.23,0,0,243
1302367,8,17,1109,196.91,309.43,0,0,447
1479894,8,17,2577,242.53,281.33,0,0,81
1478819,8,17,2640,243.53,282.33,0,0,204
1061942,8,17,1878,242.53,281.33,0,0,149
1058190,8,17,2306,244.5,339.53,1,0,41
1391692,8,17,1216,341.5,456.93,0,0,42
1417444,8,17,2826,299.76,298.76,0,0,445
1096810,8,17,1754,226.01,292.03,0,0,123
1114708,8,17,1971,310.4,311.4,0,0,80
1481159,8,17,1902,447.23,445.23,0,0,26
1482207,8,17,1247,445.23,446.23,0,0,42
1044749,8,17,1770,484.03,486.03,0,0,28
1042383,8,17,1198,152.32,212.43,0,0,231
1342006,8,17,1311,169.81,208.58,0,0,257
1449731,8,17,1803,169.75,200.82,0,0,204
1242360,8,17,1847,243.5,244.5,0,0,13
1420201,8,17,1558,612.13,611.13,0,0,14
1375738,8,17,2581,626.68,624.68,0,0,67
1297637,8,17,1962,611.13,612.13,0,0,53
1411683,8,17,1445,670.33,670.33,0,0,41
1479660,8,17,2444,668.33,669.33,0,0,41
1445275,8,17,2760,242.53,242.53,0,0,122
1361666,8,17,1525,292.03,291.03,0,0,217
1305689,8,17,2704,291.03,290.03,0,0,121
1107393,8,17,2492,388.03,388.03,0,0,67
1223584,8,17,1543,436.5,437.5,0,0,28
1188124,8,17,2304,436.5,436.5,0,0,41
1270588,8,153,1885,147.5,146.5,0,0,351
1163325,8,153,1993,144.56,145.56,0,0,378
1301209,8,153,2539,145.5,146.5,0,1,243
1250426,8,153,1248,245.41,245.41,0,0,54
1067767,8,153,1778,158.14,184.33,0,0,107
1128977,8,153,1062,162.05,181.45,0,0,311
1261337,8,153,2707,227.04,227.04,0,0,432
1258029,8,153,1207,381.21,383.21,0,0,82
1288033,8,153,1230,388.0,389.0,0,0,42
1018469,8,153,2322,385.12,385.12,0,0,95
1135204,8,153,2290,160.11,309.43,0,0,1849
1160110,8,153,1727,445.23,445.23,0,0,447
1192785,8,153,1109,199.85,311.43,0,0,566
1347255,8,153,2577,241.53,281.33,0,0,161
1117946,8,153,2640,245.41,280.33,0,0,297
1498008,8,153,1878,243.53,280.33,0,0,108
1120728,8,153,2306,243.5,338.53,1,0,28
1258905,8,153,1216,341.5,454.93,0,1,69
1350655,8,153,2126,532.53,532.53,0,0,40
1394976,8,153,2826,299.76,300.76,0,0,296
1062347,8,153,1754,239.59,239.59,0,0,512
1258831,8,153,1971,324.04,324.04,0,0,13
1489056,8,153,1902,445.23,445.23,0,0,27
1056146,8,153,1247,445.23,446.23,0,0,15
1110579,8,153,1770,484.03,485.03,0,0,26
1487336,8,153,1198,162.05,184.36,0,0,216
1380124,8,153,1311,149.38,182.42,0,0,203
1173969,8,153,1803,214.43,214.43,0,0,122
1246280,8,153,1438,242.5,244.5,0,0,26
1413597,8,153,2494,243.5,243.5,0,0,41
1091715,8,153,1847,243.5,242.5,0,0,28
1317023,8,153,1558,611.13,611.13,0,0,15
1151886,8,153,2581,611.13,612.13,0,0,55
1444273,8,153,1962,620.83,621.83,0,0,28
1289708,8,153,1445,668.33,670.33,0,0,41
1334000,8,153,2444,670.33,668.33,0,0,27
1400177,8,153,2760,243.53,241.53,0,0,54
1214719,8,153,1525,290.03,292.03,0,0,190
1153146,8,153,2704,292.03,290.03,0,0,42
1390980,8,153,2492,387.03,389.03,0,0,136
1002484,8,153,1543,437.5,484.03,0,1,14
1228622,8,153,2304,436.5,438.5,0,0,54
1481040,8,139,1885,99.0,117.43,1,0,298
1330114,8,139,1993,98.0,115.43,1,1,906
1423752,8,139,2539,97.0,115.46,1,1,188
1211006,8,139,2631,261.93,261.93,0,0,14
1488632,8,139,1778,160.05,161.05,0,0,122
1399799,8,139,1062,157.17,158.17,0,0,257
1153260,8,139,2707,225.07,225.07,0,0,121
1282490,8,139,1207,323.01,325.01,0,0,54
1379527,8,139,1230,325.01,325.01,0,0,26
1267525,8,139,2322,318.16,319.16,0,0,135
1335930,8,139,2290,161.02,310.43,0,1,945
1494881,8,139,1727,404.55,404.55,0,0,150
1158270,8,139,1109,264.84,305.58,0,0,204
1446093,8,139,2640,243.53,242.53,0,0,28
1366950,8,139,2306,243.5,340.53,1,0,68
1252043,8,139,1216,340.5,389.03,1,1,41
1225445,8,139,2826,281.36,280.36,0,0,134
1251685,8,139,1754,267.72,268.72,0,0,298
1107779,8,139,1971,291.06,291.06,0,0,27
1217329,8,139,1247,485.03,486.03,0,0,13
1296410,8,139,1770,484.03,486.03,0,0,13
1285973,8,139,1558,619.83,619.83,0,0,53
1358636,8,139,2581,620.83,619.83,0,0,41
1014941,8,139,1962,603.37,604.37,0,0,94
1480613,8,139,2444,658.63,658.63,0,0,15
1176175,8,139,2492,446.23,447.23,0,0,13
1368702,8,139,1543,438.5,504.43,0,0,26
1197997,8,139,2304,438.5,503.43,0,0,15
1177059,8,161,1885,93.15,114.49,1,1,743
1227312,8,161,1993,98.03,114.46,1,1,661
1167075,8,161,2539,99.0,116.46,1,0,351
1067531,8,161,2139,410.34,454.93,0,0,14
1447238,8,161,2631,260.93,260.93,0,0,13
1185132,8,161,1248,261.93,260.93,0,0,14
1240894,8,161,1778,159.08,177.51,0,0,82
1397726,8,161,1062,157.17,156.17,0,0,150
1193274,8,161,2707,219.28,217.28,0,0,121
1187509,8,161,1207,293.0,291.0,0,0,41
1129255,8,161,1230,324.01,324.01,0,0,14
1010831,8,161,2322,305.58,304.58,0,0,26
1084657,8,161,2290,161.02,310.43,0,1,1013
1402379,8,161,1727,403.55,402.55,0,0,149
1499994,8,161,1109,262.93,304.58,0,0,378
1282765,8,161,2577,241.53,242.53,0,0,135
1470616,8,161,2640,243.53,242.53,0,0,339
1271313,8,161,1878,242.53,242.53,0,0,203
1336985,8,161,2306,242.5,339.53,1,1,28
1386002,8,161,1216,379.3,417.13,1,1,26
1213776,8,161,2126,552.93,553.93,0,0,67
1074969,8,161,2826,280.36,279.36,0,0,420
1052098,8,161,1754,244.44,246.44,0,0,364
1022130,8,161,1971,291.06,290.06,0,0,108
1226103,8,161,1902,485.03,486.03,0,0,26
1081355,8,161,1247,486.03,484.03,0,0,27
1214778,8,161,1770,484.03,485.03,0,0,26
1336121,8,161,1558,619.83,620.83,0,0,14
1372615,8,161,2581,604.31,604.31,0,0,80
1244262,8,161,1962,599.52,597.52,0,0,177
1462489,8,161,1445,660.63,658.63,0,0,13
1263540,8,161,2867,658.63,660.63,0,0,26
1299931,8,161,2760,232.83,233.83,0,0,175
1186201,8,161,1525,281.33,280.33,0,0,150
1080713,8,161,2704,282.33,280.33,0,0,107
1143001,8,161,2492,446.23,447.23,0,0,41
1294779,8,161,1543,437.5,505.43,0,0,14
1310947,8,81,1885,95.06,112.52,1,1,878
1439098,8,81,1993,97.03,114.52,1,1,1149
1161301,8,81,2539,96.09,115.49,1,1,594
1061352,8,81,2139,456.93,455.93,0,0,14
1293268,8,81,2631,261.93,260.93,0,0,40
1449381,8,81,1248,262.93,262.93,0,0,41
1293864,8,81,1778,147.44,149.44,0,0,107
1075547,8,81,1062,156.23,154.23,0,0,487
1329929,8,81,2707,226.04,226.04,0,0,229
1215089,8,81,1207,311.4,312.4,0,0,136
1172975,8,81,1230,320.1,321.1,0,0,15
1217458,8,81,2322,317.22,317.22,0,0,123
1248405,8,81,2290,161.05,309.43,0,0,688
1068783,8,81,1727,378.33,379.33,0,0,215
1282242,8,81,1109,230.92,305.58,0,0,323
1092531,8,81,2577,241.53,241.53,0,0,95
1396189,8,81,2640,241.53,242.53,0,0,176
1216427,8,81,1878,243.53,243.53,0,0,176
1032718,8,81,2306,244.5,319.13,1,0,81
1122119,8,81,1216,341.5,417.13,1,0,95
1411076,8,81,2126,552.93,552.93,0,0,68
1171597,8,81,2826,279.36,279.36,0,0,337
1367133,8,81,1754,281.33,280.33,0,0,433
1345402,8,81,1971,290.06,290.06,0,0,54
1290463,8,81,1902,486.03,484.03,0,0,28
1489777,8,81,1247,486.03,485.03,0,0,42
1282868,8,81,1558,610.13,610.13,0,0,54
1463209,8,81,2581,611.16,611.16,0,0,190
1035797,8,81,1962,609.16,611.16,0,0,94
1449426,8,81,1445,660.63,659.63,0,0,81
1154724,8,81,2867,660.63,660.63,0,0,41
1176023,8,81,2760,231.83,233.83,0,0,54
1400142,8,81,1525,280.33,282.33,0,0,95
1188861,8,81,2704,282.33,282.33,0,0,82
1390698,8,81,2492,447.23,447.23,0,0,96
1396377,8,81,1543,438.5,505.43,0,0,41
1379915,8,26,1885,90.21,120.34,1,0,296
1069133,8,26,1993,94.09,121.31,1,0,634
1118224,8,26,2539,94.12,119.34,1,0,622
1099707,8,26,2139,410.34,456.93,0,0,14
1289293,8,26,2631,261.93,262.93,0,0,42
1102156,8,26,1248,261.93,260.93,0,0,13
1490844,8,26,1778,160.11,178.48,0,0,81
1046050,8,26,1062,149.41,149.41,0,0,447
1158187,8,26,2707,225.04,226.04,0,0,244
1363924,8,26,1207,317.19,319.19,0,0,69
1208933,8,26,1230,311.4,311.4,0,0,41
1029692,8,26,2322,316.25,317.25,0,0,69
1073891,8,26,2290,162.99,309.43,0,1,1175
1057881,8,26,1727,333.68,425.83,0,1,325
1413946,8,26,1109,186.27,310.43,0,0,135
1184130,8,26,1878,242.53,243.53,0,0,40
1000071,8,26,2306,259.99,242.5,1,0,14
1366324,8,26,1216,341.5,417.13,1,0,109
1187723,8,26,2126,485.03,485.03,0,0,28
1094757,8,26,2826,329.86,327.86,0,0,216
1154016,8,26,1754,266.81,264.81,0,0,311
1347191,8,26,1971,292.03,292.03,0,0,80
1388353,8,26,1247,486.03,484.03,0,0,13
1009275,8,26,1770,486.03,484.03,0,0,28
1185783,8,26,1558,615.01,614.01,0,0,54
1328540,8,26,2581,602.43,600.43,0,0,94
1139372,8,26,1962,611.13,612.13,0,0,69
1056610,8,26,2760,232.83,233.83,0,0,53
1393012,8,26,1525,280.33,281.33,0,0,13
1216075,8,26,2704,281.33,281.33,0,0,40
1111490,8,26,2492,445.23,447.23,0,0,14
1302634,8,26,2304,438.5,438.5,0,0,15
1133803,8,73,1885,97.06,114.46,1,1,796
1114917,8,73,1993,98.03,115.46,1,1,959
1237991,8,73,2539,92.15,114.46,1,1,392
1499265,8,73,2631,261.93,260.93,0,0,42
1440985,8,73,1248,261.93,260.93,0,0,15
1484462,8,73,1778,154.23,154.23,0,0,136
1263593,8,73,1062,156.17,157.17,0,0,297
1017560,8,73,2707,214.37,216.37,0,0,175
1452822,8,73,1207,324.01,324.01,0,0,134
1021355,8,73,2322,315.28,315.28,0,0,150
1063466,8,73,2290,161.99,311.43,0,1,946
1098902,8,73,1727,402.55,398.7,0,1,204
1479993,8,73,1109,261.93,305.58,0,0,284
1390530,8,73,2577,242.53,241.53,0,0,41
1366507,8,73,2640,242.53,243.53,0,0,217
1208753,8,73,1878,243.53,243.53,0,0,204
1108582,8,73,2306,242.5,292.0,1,1,53
1273406,8,73,1216,329.83,416.13,1,1,94
1437951,8,73,2126,551.93,551.93,0,0,95
1065369,8,73,2826,279.36,279.36,0,0,337
1010386,8,73,1754,259.02,258.02,0,0,512
1407071,8,73,1971,290.06,291.06,0,0,189
1192286,8,73,1902,484.03,485.03,0,0,42
1024949,8,73,1247,485.03,485.03,0,0,80
1162331,8,73,1558,619.83,621.83,0,0,28
1485660,8,73,2581,610.16,610.16,0,0,94
1384016,8,73,1962,609.16,611.16,0,0,134
1276595,8,73,1445,660.63,659.63,0,0,80
1084334,8,73,2760,233.83,231.83,0,0,55
1374362,8,73,1525,281.33,281.33,0,1,81
1077505,8,73,2704,280.33,282.33,0,1,41
1488928,8,73,2492,447.23,447.23,0,0,80
1346806,8,73,1543,436.5,503.43,0,0,14
1152544,8,73,2304,438.5,436.5,0,0,55
1411356,8,50,1885,95.06,121.31,1,1,1445
1387391,8,50,1993,97.06,120.28,1,1,1525
1371138,8,50,2539,90.21,121.28,1,0,447
1470279,8,50,2139,454.93,456.93,0,0,40
1311956,8,50,2631,261.93,260.93,0,0,82
1181051,8,50,1248,256.08,256.08,0,0,69
1300604,8,50,1778,159.11,159.11,0,0,94
1180459,8,50,1062,156.2,155.2,0,0,377
1310770,8,50,2707,226.01,226.01,0,0,298
1252883,8,50,1207,315.25,316.25,0,0,202
1322472,8,50,1230,318.22,318.22,0,0,67
1045071,8,50,2322,318.22,318.22,0,0,122
1009266,8,50,2290,162.99,311.43,0,1,1716
1350045,8,50,1727,427.83,427.83,0,0,271
1094185,8,50,1109,261.96,311.43,0,0,595
1389559,8,50,2577,241.53,243.53,0,0,189
1057173,8,50,2640,242.53,241.53,0,0,539
1146848,8,50,1878,241.53,242.53,0,0,216
1112064,8,50,2306,262.9,244.5,1,1,69
1269766,8,50,1216,339.5,418.13,1,1,108
1230625,8,50,2126,484.03,484.03,0,0,55
1208707,8,50,2826,328.86,329.86,0,0,352
1032475,8,50,1754,267.75,268.75,0,0,339
1150179,8,50,1971,292.03,290.03,0,0,82
1132027,8,50,1902,484.03,486.03,0,0,27
1077548,8,50,1247,485.03,484.03,0,0,53
1230679,8,50,1770,486.03,486.03,0,0,13
1000267,8,50,1558,615.95,617.95,0,0,107
1231194,8,50,2581,620.83,621.83,0,0,69
1217940,8,50,1962,604.34,603.34,0,0,69
1455006,8,50,1445,660.63,658.63,0,0,26
1081618,8,50,2444,660.63,658.63,0,0,28
1305825,8,50,2867,660.63,658.63,0,0,41
1441910,8,50,2760,231.83,233.83,0,0,204
1478965,8,50,1525,280.33,282.33,0,0,217
1128553,8,50,2704,282.33,280.33,0,0,243
1283653,8,50,2492,447.23,445.23,0,0,40
1464388,8,50,1543,436.5,503.43,0,0,55
1246751,8,50,2304,459.81,460.81,0,0,42
1265414,8,104,1885,143.56,145.53,0,1,973
1433633,8,104,1993,144.53,145.56,0,1,1214
1311184,8,104,2539,144.53,145.53,0,0,242
1394423,8,104,2631,253.23,253.23,0,0,40
1477399,8,104,1248,252.23,253.23,0,0,13
1446460,8,104,1778,159.08,182.42,0,0,163
1078859,8,104,1062,162.05,183.39,0,0,771
1250780,8,104,2707,228.98,228.98,0,0,757
1246208,8,104,1207,386.09,386.09,0,0,163
1425571,8,104,1230,384.18,384.18,0,0,42
1145207,8,104,2322,366.72,366.72,0,0,135
1283784,8,104,2290,157.14,310.43,0,0,890
1018508,8,104,1727,446.23,446.23,0,0,514
1165696,8,104,1109,169.75,310.43,0,0,836
1067223,8,104,2577,243.53,282.33,0,1,123
1344017,8,104,2640,243.53,280.33,0,1,297
1060554,8,104,1878,243.47,282.33,0,1,230
1496000,8,104,2306,242.5,340.53,1,0,80
1347313,8,104,1216,339.5,454.93,0,0,42
1082536,8,104,2126,532.53,534.53,0,0,67
1139411,8,104,2826,300.76,340.53,0,0,742
1459832,8,104,1754,236.68,292.03,0,0,514
1330338,8,104,1971,328.86,328.86,0,0,55
1134688,8,104,1902,447.23,446.23,0,0,67
1098400,8,104,1770,484.03,484.03,0,0,14
1387040,8,104,1198,161.05,206.64,0,0,756
1243299,8,104,1311,180.42,181.42,0,0,715
1175155,8,104,1803,141.68,172.66,0,0,433
1462705,8,104,1438,242.5,272.63,0,0,26
1348774,8,104,2494,243.5,242.5,0,0,14
1382940,8,104,1847,243.5,242.5,0,0,28
1454274,8,104,1558,610.13,610.13,0,1,13
1043264,8,104,2581,611.13,611.13,0,1,27
1087338,8,104,1962,610.13,610.13,0,1,95
1305861,8,104,1445,669.33,668.33,0,0,80
1325522,8,104,2444,669.33,668.33,0,0,42
1227537,8,104,2867,668.33,668.33,0,0,27
1400030,8,104,2760,243.53,241.53,0,0,26
1083000,8,104,1525,290.03,290.03,0,0,202
1018545,8,104,2704,290.03,290.03,0,0,161
1036188,8,104,2492,389.03,388.03,0,0,26
1224139,8,104,1543,436.5,437.5,0,1,41
1040227,8,104,2304,438.5,436.5,0,0,26
1257744,8,42,1885,94.09,119.31,1,1,1188
1290234,8,42,1993,95.06,122.28,1,1,1430
1128065,8,42,2539,93.12,120.31,1,0,636
1322790,8,42,2631,261.93,260.93,0,0,40
1241590,8,42,1248,261.93,261.93,0,0,26
1066457,8,42,1778,152.29,153.29,0,0,82
1052290,8,42,1062,159.08,159.08,0,0,325
1021291,8,42,2707,228.98,227.98,0,0,188
1412308,8,42,1207,318.22,316.22,0,0,54
1033533,8,42,1230,324.98,325.98,0,0,40
1112095,8,42,2322,325.98,323.98,0,0,42
1288914,8,42,2290,165.93,310.43,0,1,852
1115130,8,42,1727,427.83,427.83,0,1,204
1372766,8,42,1109,247.35,309.43,0,0,202
1366890,8,42,2577,242.53,243.53,0,0,148
1245558,8,42,2640,243.53,243.53,0,0,175
1072025,8,42,1878,241.53,241.53,0,0,271
1055361,8,42,2306,244.5,338.53,1,0,81
1498919,8,42,1216,341.5,418.13,1,0,55
1132692,8,42,2126,484.03,484.03,0,0,42
1459413,8,42,2826,329.86,329.86,0,0,325
1395886,8,42,1754,280.39,280.39,0,0,323
1140688,8,42,1971,291.03,290.03,0,0,40
1202064,8,42,1247,485.03,486.03,0,0,67
1072437,8,42,2581,610.13,611.13,0,0,55
1203281,8,42,1962,619.83,619.83,0,0,26
1336981,8,42,1445,659.63,660.63,0,0,28
1388049,8,42,2444,658.63,660.63,0,0,27
1249628,8,42,2867,660.63,660.63,0,0,26
1491396,8,42,2760,232.83,232.83,0,0,135
1349828,8,42,1525,281.33,281.33,0,0,136
1477348,8,42,2704,280.33,280.33,0,0,256
1417405,8,42,1543,437.5,438.5,0,0,40
1258201,8,113,1885,96.03,118.34,1,0,432
1450868,8,113,1993,89.24,122.28,1,0,258
1459472,8,113,2539,93.12,117.37,1,0,541
1092484,8,113,2139,454.93,455.93,0,0,15
1345561,8,113,2631,252.2,254.2,0,0,41
1297640,8,113,1248,262.93,262.93,0,0,55
1451158,8,113,1778,152.29,154.29,0,0,203
1238733,8,113,1062,156.2,157.2,0,0,932
1068296,8,113,2707,220.22,221.22,0,0,229
1448415,8,113,1207,319.13,319.13,0,0,217
1328571,8,113,1230,318.22,317.22,0,0,149
1484814,8,113,2322,318.16,320.16,0,0,297
1352718,8,113,2290,162.99,289.09,0,1,2659
1238109,8,113,1727,427.83,427.83,0,0,364
1126254,8,113,1109,263.84,309.43,0,0,432
1218732,8,113,2577,242.53,241.53,0,0,55
1465462,8,113,2640,241.53,243.53,0,0,69
1412917,8,113,1878,243.53,242.53,0,0,40
1313835,8,113,2306,243.5,243.5,1,0,26
1389583,8,113,1216,341.5,402.61,1,0,95
1206253,8,113,2126,484.03,484.03,0,0,81
1204141,8,113,2826,328.86,329.86,0,0,107
1443048,8,113,1754,279.42,278.42,0,0,635
1406243,8,113,1971,290.03,291.03,0,0,109
1329705,8,113,1902,485.03,486.03,0,0,26
1227045,8,113,1247,484.03,484.03,0,0,28
1106784,8,113,2581,614.01,615.01,0,0,42
1145067,8,113,1962,611.13,611.13,0,0,28
1483635,8,113,2444,659.63,660.63,0,0,15
1399386,8,113,2867,659.63,659.63,0,0,14
1237999,8,113,2760,232.83,233.83,0,0,54
1495686,8,113,1525,281.33,280.33,0,0,27
1268726,8,113,2704,281.33,282.33,0,0,69
1294044,8,113,2492,447.23,447.23,0,0,40
1034966,8,113,1543,436.5,436.5,0,0,108
1264891,8,113,2304,436.5,505.43,0,0,13
1211487,8,145,1885,94.15,122.28,1,1,715
1446331,8,145,1993,93.12,119.31,1,1,1296
